MMRstatus,population,xbin,ybin,x_mid,y_mid,n_pat,n_pat_arm,passes
MMRp,Tcd8-GZMK,"(-95,-90]","(2.92,3.65]",-92.5,3.2823438879145,2,6,FALSE
MMRp,Tcd8-HOBIT,"(-95,-90]","(2.92,3.65]",-92.5,3.2823438879145,1,6,FALSE
MMRp,Tcd8-GZMK,"(-95,-90]","[0,0.729]",-92.5,0.364704876434944,2,6,FALSE
MMRp,Myeloid-ISG,"(0,5]","(0.729,1.46]",2.5,1.09411462930483,4,6,TRUE
MMRp,Tcd4-CXCL13,"(0,5]","(0.729,1.46]",2.5,1.09411462930483,3,6,TRUE
MMRp,Tcd8-CXCL13-comb,"(0,5]","(0.729,1.46]",2.5,1.09411462930483,3,6,TRUE
MMRp,CD8-all,"(0,5]","(0.729,1.46]",2.5,1.09411462930483,3,6,TRUE
MMRp,Tcd8-CXCL13-LAG3,"(0,5]","(0.729,1.46]",2.5,1.09411462930483,2,6,FALSE
MMRp,Tcd8-GZMK,"(0,5]","(0.729,1.46]",2.5,1.09411462930483,2,6,FALSE
MMRp,Tcd8-HOBIT,"(0,5]","(0.729,1.46]",2.5,1.09411462930483,3,6,TRUE
MMRp,Tplzf-gdlike-comb,"(0,5]","(0.729,1.46]",2.5,1.09411462930483,3,6,TRUE
MMRp,Tcd8-CXCL13-comb,"(0,5]","(1.46,2.19]",2.5,1.82352438217472,3,6,TRUE
MMRp,CD8-all,"(0,5]","(1.46,2.19]",2.5,1.82352438217472,3,6,TRUE
MMRp,Tcd8-CXCL13-LAG3,"(0,5]","(1.46,2.19]",2.5,1.82352438217472,3,6,TRUE
MMRp,Tcd8-GZMK,"(0,5]","(1.46,2.19]",2.5,1.82352438217472,3,6,TRUE
MMRp,Tcd8-HOBIT,"(0,5]","(1.46,2.19]",2.5,1.82352438217472,3,6,TRUE
MMRp,Tplzf-gdlike-comb,"(0,5]","(1.46,2.19]",2.5,1.82352438217472,3,6,TRUE
MMRp,Tcd8-CXCL13-LAG3,"(0,5]","(2.19,2.92]",2.5,2.55293413504461,2,6,FALSE
MMRp,Tplzf-gdlike-comb,"(0,5]","(2.19,2.92]",2.5,2.55293413504461,2,6,FALSE
MMRp,Tcd4-Treg-comb,"(0,5]","(2.92,3.65]",2.5,3.2823438879145,2,6,FALSE
MMRp,Tcd8-GZMK,"(0,5]","(2.92,3.65]",2.5,3.2823438879145,2,6,FALSE
MMRp,Tplzf-gdlike-comb,"(0,5]","(2.92,3.65]",2.5,3.2823438879145,2,6,FALSE
MMRp,Tcd4-CXCL13,"(0,5]","(3.65,4.38]",2.5,4.01175364078438,2,6,FALSE
MMRp,Tcd8-HOBIT,"(0,5]","(4.38,5.11]",2.5,4.74116339365427,1,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(0,5]","(5.11,5.84]",2.5,5.47057314652416,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(0,5]","[0,0.729]",2.5,0.364704876434944,4,6,TRUE
MMRp,Myeloid-mregDC,"(10,15]","(0.729,1.46]",12.5,1.09411462930483,1,6,FALSE
MMRp,Tcd4-CXCL13,"(10,15]","(0.729,1.46]",12.5,1.09411462930483,2,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(10,15]","(0.729,1.46]",12.5,1.09411462930483,1,6,FALSE
MMRp,CD8-all,"(10,15]","(0.729,1.46]",12.5,1.09411462930483,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(10,15]","(0.729,1.46]",12.5,1.09411462930483,1,6,FALSE
MMRp,Tcd8-GZMK,"(10,15]","(0.729,1.46]",12.5,1.09411462930483,1,6,FALSE
MMRp,Tcd8-HOBIT,"(10,15]","(0.729,1.46]",12.5,1.09411462930483,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(10,15]","(0.729,1.46]",12.5,1.09411462930483,1,6,FALSE
MMRp,Tcd4-CXCL13,"(10,15]","(1.46,2.19]",12.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(10,15]","(1.46,2.19]",12.5,1.82352438217472,2,6,FALSE
MMRp,Tcd8-GZMK,"(10,15]","(1.46,2.19]",12.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-HOBIT,"(10,15]","(1.46,2.19]",12.5,1.82352438217472,2,6,FALSE
MMRp,Tplzf-gdlike-comb,"(10,15]","(1.46,2.19]",12.5,1.82352438217472,3,6,TRUE
MMRp,Myeloid-mregDC,"(10,15]","(2.19,2.92]",12.5,2.55293413504461,2,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(10,15]","(2.92,3.65]",12.5,3.2823438879145,2,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(10,15]","(2.92,3.65]",12.5,3.2823438879145,1,6,FALSE
MMRp,Tcd8-GZMK,"(10,15]","(2.92,3.65]",12.5,3.2823438879145,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(10,15]","(2.92,3.65]",12.5,3.2823438879145,1,6,FALSE
MMRp,Tcd4-Treg-comb,"(10,15]","(3.65,4.38]",12.5,4.01175364078438,1,6,FALSE
MMRp,Tcd8-GZMK,"(10,15]","(3.65,4.38]",12.5,4.01175364078438,1,6,FALSE
MMRp,Tcd4-CXCL13,"(10,15]","(4.38,5.11]",12.5,4.74116339365427,1,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(10,15]","(4.38,5.11]",12.5,4.74116339365427,1,6,FALSE
MMRp,CD8-all,"(10,15]","(4.38,5.11]",12.5,4.74116339365427,1,6,FALSE
MMRp,Tcd8-HOBIT,"(10,15]","(4.38,5.11]",12.5,4.74116339365427,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(10,15]","(5.11,5.84]",12.5,5.47057314652416,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(10,15]","[0,0.729]",12.5,0.364704876434944,2,6,FALSE
MMRp,Tcd8-GZMK,"(10,15]","[0,0.729]",12.5,0.364704876434944,3,6,TRUE
MMRp,Tplzf-gdlike-comb,"(10,15]","[0,0.729]",12.5,0.364704876434944,2,6,FALSE
MMRp,Myeloid-ISG,"(15,20]","(0.729,1.46]",17.5,1.09411462930483,3,6,TRUE
MMRp,Tcd4-CXCL13,"(15,20]","(0.729,1.46]",17.5,1.09411462930483,1,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(15,20]","(0.729,1.46]",17.5,1.09411462930483,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(15,20]","(0.729,1.46]",17.5,1.09411462930483,2,6,FALSE
MMRp,Tcd8-HOBIT,"(15,20]","(0.729,1.46]",17.5,1.09411462930483,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(15,20]","(0.729,1.46]",17.5,1.09411462930483,3,6,TRUE
MMRp,Myeloid-mregDC,"(15,20]","(1.46,2.19]",17.5,1.82352438217472,2,6,FALSE
MMRp,Tcd4-CXCL13,"(15,20]","(1.46,2.19]",17.5,1.82352438217472,2,6,FALSE
MMRp,Tcd4-Treg-comb,"(15,20]","(1.46,2.19]",17.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-GZMK,"(15,20]","(1.46,2.19]",17.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-HOBIT,"(15,20]","(1.46,2.19]",17.5,1.82352438217472,2,6,FALSE
MMRp,Myeloid-mregDC,"(15,20]","(2.19,2.92]",17.5,2.55293413504461,2,6,FALSE
MMRp,Tcd4-CXCL13,"(15,20]","(2.19,2.92]",17.5,2.55293413504461,1,6,FALSE
MMRp,Tcd4-Treg-comb,"(15,20]","(2.19,2.92]",17.5,2.55293413504461,2,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(15,20]","(2.19,2.92]",17.5,2.55293413504461,1,6,FALSE
MMRp,Tcd8-GZMK,"(15,20]","(2.19,2.92]",17.5,2.55293413504461,1,6,FALSE
MMRp,Tcd4-CXCL13,"(15,20]","(2.92,3.65]",17.5,3.2823438879145,1,6,FALSE
MMRp,Tcd8-HOBIT,"(15,20]","(2.92,3.65]",17.5,3.2823438879145,1,6,FALSE
MMRp,Tcd4-CXCL13,"(15,20]","(3.65,4.38]",17.5,4.01175364078438,2,6,FALSE
MMRp,Tcd4-Treg-comb,"(15,20]","(3.65,4.38]",17.5,4.01175364078438,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(15,20]","(3.65,4.38]",17.5,4.01175364078438,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(15,20]","(3.65,4.38]",17.5,4.01175364078438,2,6,FALSE
MMRp,Myeloid-mregDC,"(15,20]","(4.38,5.11]",17.5,4.74116339365427,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(15,20]","(4.38,5.11]",17.5,4.74116339365427,1,6,FALSE
MMRp,Myeloid-ISG,"(15,20]","[0,0.729]",17.5,0.364704876434944,4,6,TRUE
MMRp,Tcd8-CXCL13-comb,"(15,20]","[0,0.729]",17.5,0.364704876434944,3,6,TRUE
MMRp,Tcd8-HOBIT,"(15,20]","[0,0.729]",17.5,0.364704876434944,3,6,TRUE
MMRp,Myeloid-mregDC,"(20,25]","(0.729,1.46]",22.5,1.09411462930483,2,6,FALSE
MMRp,Myeloid-noDC-noGran,"(20,25]","(0.729,1.46]",22.5,1.09411462930483,3,6,TRUE
MMRp,Tcd8-CXCL13-comb,"(20,25]","(0.729,1.46]",22.5,1.09411462930483,1,6,FALSE
MMRp,CD8-all,"(20,25]","(0.729,1.46]",22.5,1.09411462930483,2,6,FALSE
MMRp,Tcd8-GZMK,"(20,25]","(0.729,1.46]",22.5,1.09411462930483,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(20,25]","(0.729,1.46]",22.5,1.09411462930483,2,6,FALSE
MMRp,Tcd4-Treg-comb,"(20,25]","(1.46,2.19]",22.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(20,25]","(1.46,2.19]",22.5,1.82352438217472,1,6,FALSE
MMRp,CD8-all,"(20,25]","(1.46,2.19]",22.5,1.82352438217472,2,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(20,25]","(1.46,2.19]",22.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-HOBIT,"(20,25]","(1.46,2.19]",22.5,1.82352438217472,2,6,FALSE
MMRp,Tplzf-gdlike-comb,"(20,25]","(1.46,2.19]",22.5,1.82352438217472,3,6,TRUE
MMRp,Myeloid-mregDC,"(20,25]","(2.19,2.92]",22.5,2.55293413504461,2,6,FALSE
MMRp,Tcd8-GZMK,"(20,25]","(2.19,2.92]",22.5,2.55293413504461,1,6,FALSE
MMRp,Tcd4-CXCL13,"(20,25]","(3.65,4.38]",22.5,4.01175364078438,1,6,FALSE
MMRp,Tcd4-Treg-comb,"(20,25]","(3.65,4.38]",22.5,4.01175364078438,1,6,FALSE
MMRp,Tcd8-GZMK,"(20,25]","(3.65,4.38]",22.5,4.01175364078438,1,6,FALSE
MMRp,Tcd8-HOBIT,"(20,25]","(4.38,5.11]",22.5,4.74116339365427,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(20,25]","[0,0.729]",22.5,0.364704876434944,4,6,TRUE
MMRp,Tcd8-GZMK,"(20,25]","[0,0.729]",22.5,0.364704876434944,1,6,FALSE
MMRp,Tcd8-HOBIT,"(20,25]","[0,0.729]",22.5,0.364704876434944,3,6,TRUE
MMRp,Myeloid-ISG,"(25,30]","(0.729,1.46]",27.5,1.09411462930483,2,6,FALSE
MMRp,Myeloid-noDC-noGran,"(25,30]","(0.729,1.46]",27.5,1.09411462930483,4,6,TRUE
MMRp,Tcd8-HOBIT,"(25,30]","(0.729,1.46]",27.5,1.09411462930483,2,6,FALSE
MMRp,CD8-all,"(25,30]","(0.729,1.46]",27.5,1.09411462930483,2,6,FALSE
MMRp,Tplzf-gdlike-comb,"(25,30]","(0.729,1.46]",27.5,1.09411462930483,2,6,FALSE
MMRp,Tcd4-CXCL13,"(25,30]","(1.46,2.19]",27.5,1.82352438217472,2,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(25,30]","(1.46,2.19]",27.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-GZMK,"(25,30]","(1.46,2.19]",27.5,1.82352438217472,3,6,TRUE
MMRp,Tplzf-gdlike-comb,"(25,30]","(1.46,2.19]",27.5,1.82352438217472,2,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(25,30]","(2.19,2.92]",27.5,2.55293413504461,1,6,FALSE
MMRp,Tcd8-HOBIT,"(25,30]","(2.19,2.92]",27.5,2.55293413504461,1,6,FALSE
MMRp,Tcd8-GZMK,"(25,30]","(2.92,3.65]",27.5,3.2823438879145,1,6,FALSE
MMRp,Tcd8-HOBIT,"(25,30]","(2.92,3.65]",27.5,3.2823438879145,1,6,FALSE
MMRp,Tcd8-HOBIT,"(25,30]","(3.65,4.38]",27.5,4.01175364078438,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(25,30]","(3.65,4.38]",27.5,4.01175364078438,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(25,30]","(4.38,5.11]",27.5,4.74116339365427,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(25,30]","(5.11,5.84]",27.5,5.47057314652416,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(25,30]","[0,0.729]",27.5,0.364704876434944,1,6,FALSE
MMRp,Tcd8-GZMK,"(25,30]","[0,0.729]",27.5,0.364704876434944,1,6,FALSE
MMRp,Tcd8-HOBIT,"(25,30]","[0,0.729]",27.5,0.364704876434944,2,6,FALSE
MMRp,Tcd4-Treg-comb,"(30,35]","(0.729,1.46]",32.5,1.09411462930483,1,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(30,35]","(0.729,1.46]",32.5,1.09411462930483,2,6,FALSE
MMRp,CD8-all,"(30,35]","(0.729,1.46]",32.5,1.09411462930483,3,6,TRUE
MMRp,Tcd8-CXCL13-LAG3,"(30,35]","(0.729,1.46]",32.5,1.09411462930483,2,6,FALSE
MMRp,Tcd8-GZMK,"(30,35]","(0.729,1.46]",32.5,1.09411462930483,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(30,35]","(0.729,1.46]",32.5,1.09411462930483,3,6,TRUE
MMRp,Myeloid-ISG,"(30,35]","(1.46,2.19]",32.5,1.82352438217472,3,6,TRUE
MMRp,Tcd4-CXCL13,"(30,35]","(1.46,2.19]",32.5,1.82352438217472,2,6,FALSE
MMRp,Tcd8-HOBIT,"(30,35]","(1.46,2.19]",32.5,1.82352438217472,1,6,FALSE
MMRp,Tcd4-Treg-comb,"(30,35]","(2.19,2.92]",32.5,2.55293413504461,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(30,35]","(2.19,2.92]",32.5,2.55293413504461,1,6,FALSE
MMRp,CD8-all,"(30,35]","(2.19,2.92]",32.5,2.55293413504461,2,6,FALSE
MMRp,Tcd8-HOBIT,"(30,35]","(2.19,2.92]",32.5,2.55293413504461,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(30,35]","(2.19,2.92]",32.5,2.55293413504461,1,6,FALSE
MMRp,Myeloid-mregDC,"(30,35]","(2.92,3.65]",32.5,3.2823438879145,2,6,FALSE
MMRp,Tcd4-CXCL13,"(30,35]","(2.92,3.65]",32.5,3.2823438879145,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(30,35]","(2.92,3.65]",32.5,3.2823438879145,1,6,FALSE
MMRp,Tcd4-Treg-comb,"(30,35]","(3.65,4.38]",32.5,4.01175364078438,1,6,FALSE
MMRp,Myeloid-noDC-noGran,"(30,35]","(5.11,5.84]",32.5,5.47057314652416,1,6,FALSE
MMRp,Tcd4-CXCL13,"(30,35]","[0,0.729]",32.5,0.364704876434944,3,6,TRUE
MMRp,Tcd8-CXCL13-LAG3,"(30,35]","[0,0.729]",32.5,0.364704876434944,3,6,TRUE
MMRp,Myeloid-noDC-noGran,"(35,40]","(0.729,1.46]",37.5,1.09411462930483,3,6,TRUE
MMRp,Tcd8-CXCL13-comb,"(35,40]","(0.729,1.46]",37.5,1.09411462930483,1,6,FALSE
MMRp,CD8-all,"(35,40]","(0.729,1.46]",37.5,1.09411462930483,3,6,TRUE
MMRp,Tplzf-gdlike-comb,"(35,40]","(0.729,1.46]",37.5,1.09411462930483,2,6,FALSE
MMRp,Myeloid-mregDC,"(35,40]","(1.46,2.19]",37.5,1.82352438217472,2,6,FALSE
MMRp,Myeloid-ISG,"(35,40]","(1.46,2.19]",37.5,1.82352438217472,2,6,FALSE
MMRp,Tcd4-CXCL13,"(35,40]","(1.46,2.19]",37.5,1.82352438217472,2,6,FALSE
MMRp,Tcd4-Treg-comb,"(35,40]","(1.46,2.19]",37.5,1.82352438217472,2,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(35,40]","(1.46,2.19]",37.5,1.82352438217472,2,6,FALSE
MMRp,Tcd8-GZMK,"(35,40]","(1.46,2.19]",37.5,1.82352438217472,2,6,FALSE
MMRp,Tplzf-gdlike-comb,"(35,40]","(1.46,2.19]",37.5,1.82352438217472,2,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(35,40]","(2.19,2.92]",37.5,2.55293413504461,1,6,FALSE
MMRp,CD8-all,"(35,40]","(2.19,2.92]",37.5,2.55293413504461,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(35,40]","(2.19,2.92]",37.5,2.55293413504461,1,6,FALSE
MMRp,Tcd8-HOBIT,"(35,40]","(2.19,2.92]",37.5,2.55293413504461,1,6,FALSE
MMRp,Myeloid-ISG,"(35,40]","(2.92,3.65]",37.5,3.2823438879145,2,6,FALSE
MMRp,Tplzf-gdlike-comb,"(35,40]","(2.92,3.65]",37.5,3.2823438879145,1,6,FALSE
MMRp,Tcd4-CXCL13,"(35,40]","(3.65,4.38]",37.5,4.01175364078438,1,6,FALSE
MMRp,CD8-all,"(35,40]","(3.65,4.38]",37.5,4.01175364078438,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(35,40]","[0,0.729]",37.5,0.364704876434944,2,6,FALSE
MMRp,Tcd8-GZMK,"(35,40]","[0,0.729]",37.5,0.364704876434944,1,6,FALSE
MMRp,Tcd8-HOBIT,"(35,40]","[0,0.729]",37.5,0.364704876434944,2,6,FALSE
MMRp,Tplzf-gdlike-comb,"(35,40]","[0,0.729]",37.5,0.364704876434944,3,6,TRUE
MMRp,Myeloid-ISG,"(40,45]","(0.729,1.46]",42.5,1.09411462930483,1,6,FALSE
MMRp,Myeloid-noDC-noGran,"(40,45]","(0.729,1.46]",42.5,1.09411462930483,3,6,TRUE
MMRp,Tcd4-Treg-comb,"(40,45]","(0.729,1.46]",42.5,1.09411462930483,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(40,45]","(0.729,1.46]",42.5,1.09411462930483,1,6,FALSE
MMRp,CD8-all,"(40,45]","(0.729,1.46]",42.5,1.09411462930483,2,6,FALSE
MMRp,Tcd8-HOBIT,"(40,45]","(0.729,1.46]",42.5,1.09411462930483,1,6,FALSE
MMRp,Myeloid-ISG,"(40,45]","(1.46,2.19]",42.5,1.82352438217472,2,6,FALSE
MMRp,Tcd4-CXCL13,"(40,45]","(1.46,2.19]",42.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(40,45]","(1.46,2.19]",42.5,1.82352438217472,1,6,FALSE
MMRp,CD8-all,"(40,45]","(1.46,2.19]",42.5,1.82352438217472,2,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(40,45]","(1.46,2.19]",42.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-HOBIT,"(40,45]","(1.46,2.19]",42.5,1.82352438217472,2,6,FALSE
MMRp,Tplzf-gdlike-comb,"(40,45]","(1.46,2.19]",42.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-GZMK,"(40,45]","(2.19,2.92]",42.5,2.55293413504461,1,6,FALSE
MMRp,Tcd8-HOBIT,"(40,45]","(2.19,2.92]",42.5,2.55293413504461,1,6,FALSE
MMRp,Tcd4-Treg-comb,"(40,45]","(2.92,3.65]",42.5,3.2823438879145,1,6,FALSE
MMRp,Tcd8-GZMK,"(40,45]","(2.92,3.65]",42.5,3.2823438879145,1,6,FALSE
MMRp,Myeloid-mregDC,"(40,45]","(3.65,4.38]",42.5,4.01175364078438,1,6,FALSE
MMRp,Tcd4-Treg-comb,"(40,45]","(3.65,4.38]",42.5,4.01175364078438,1,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(40,45]","(3.65,4.38]",42.5,4.01175364078438,1,6,FALSE
MMRp,CD8-all,"(40,45]","(3.65,4.38]",42.5,4.01175364078438,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(40,45]","[0,0.729]",42.5,0.364704876434944,2,6,FALSE
MMRp,Tcd8-HOBIT,"(40,45]","[0,0.729]",42.5,0.364704876434944,2,6,FALSE
MMRp,Tplzf-gdlike-comb,"(40,45]","[0,0.729]",42.5,0.364704876434944,3,6,TRUE
MMRp,Tcd8-CXCL13-comb,"(45,50]","(0.729,1.46]",47.5,1.09411462930483,1,6,FALSE
MMRp,CD8-all,"(45,50]","(0.729,1.46]",47.5,1.09411462930483,1,6,FALSE
MMRp,Tcd8-HOBIT,"(45,50]","(0.729,1.46]",47.5,1.09411462930483,1,6,FALSE
MMRp,Tcd4-Treg-comb,"(45,50]","(1.46,2.19]",47.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(45,50]","(1.46,2.19]",47.5,1.82352438217472,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(45,50]","(1.46,2.19]",47.5,1.82352438217472,1,6,FALSE
MMRp,Myeloid-ISG,"(45,50]","(2.19,2.92]",47.5,2.55293413504461,1,6,FALSE
MMRp,Tcd4-Treg-comb,"(45,50]","(2.19,2.92]",47.5,2.55293413504461,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(45,50]","(2.19,2.92]",47.5,2.55293413504461,1,6,FALSE
MMRp,Tcd8-GZMK,"(45,50]","(2.19,2.92]",47.5,2.55293413504461,1,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(45,50]","[0,0.729]",47.5,0.364704876434944,1,6,FALSE
MMRp,Tcd8-GZMK,"(45,50]","[0,0.729]",47.5,0.364704876434944,3,6,TRUE
MMRp,Myeloid-ISG,"(5,10]","(0.729,1.46]",7.5,1.09411462930483,3,6,TRUE
MMRp,Tcd4-CXCL13,"(5,10]","(0.729,1.46]",7.5,1.09411462930483,2,6,FALSE
MMRp,Tcd4-Treg-comb,"(5,10]","(0.729,1.46]",7.5,1.09411462930483,3,6,TRUE
MMRp,Tcd8-CXCL13-comb,"(5,10]","(0.729,1.46]",7.5,1.09411462930483,1,6,FALSE
MMRp,CD8-all,"(5,10]","(0.729,1.46]",7.5,1.09411462930483,4,6,TRUE
MMRp,Tcd8-CXCL13-LAG3,"(5,10]","(0.729,1.46]",7.5,1.09411462930483,2,6,FALSE
MMRp,Tcd8-GZMK,"(5,10]","(0.729,1.46]",7.5,1.09411462930483,2,6,FALSE
MMRp,Tcd8-HOBIT,"(5,10]","(0.729,1.46]",7.5,1.09411462930483,4,6,TRUE
MMRp,Tplzf-gdlike-comb,"(5,10]","(0.729,1.46]",7.5,1.09411462930483,2,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(5,10]","(1.46,2.19]",7.5,1.82352438217472,2,6,FALSE
MMRp,Tcd8-GZMK,"(5,10]","(1.46,2.19]",7.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-HOBIT,"(5,10]","(1.46,2.19]",7.5,1.82352438217472,3,6,TRUE
MMRp,Tplzf-gdlike-comb,"(5,10]","(1.46,2.19]",7.5,1.82352438217472,3,6,TRUE
MMRp,Myeloid-mregDC,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,4,6,TRUE
MMRp,Tcd8-CXCL13-LAG3,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(5,10]","(2.19,2.92]",7.5,2.55293413504461,2,6,FALSE
MMRp,Tcd4-Treg-comb,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,2,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,2,6,FALSE
MMRp,Tcd8-GZMK,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,1,6,FALSE
MMRp,Tcd8-HOBIT,"(5,10]","(2.92,3.65]",7.5,3.2823438879145,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,1,6,FALSE
MMRp,Tcd8-GZMK,"(5,10]","(3.65,4.38]",7.5,4.01175364078438,1,6,FALSE
MMRp,CD8-all,"(5,10]","(5.11,5.84]",7.5,5.47057314652416,1,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(5,10]","[0,0.729]",7.5,0.364704876434944,4,6,TRUE
MMRp,Tcd8-CXCL13-LAG3,"(5,10]","[0,0.729]",7.5,0.364704876434944,3,6,TRUE
MMRp,Tcd4-CXCL13,"(50,55]","(0.729,1.46]",52.5,1.09411462930483,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(50,55]","(0.729,1.46]",52.5,1.09411462930483,2,6,FALSE
MMRp,CD8-all,"(50,55]","(0.729,1.46]",52.5,1.09411462930483,3,6,TRUE
MMRp,Tcd8-CXCL13-comb,"(50,55]","(0.729,1.46]",52.5,1.09411462930483,1,6,FALSE
MMRp,Tplzf-gdlike-comb,"(50,55]","(0.729,1.46]",52.5,1.09411462930483,1,6,FALSE
MMRp,Myeloid-ISG,"(50,55]","(1.46,2.19]",52.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(50,55]","(2.19,2.92]",52.5,2.55293413504461,1,6,FALSE
MMRp,Tcd4-Treg-comb,"(50,55]","(2.92,3.65]",52.5,3.2823438879145,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(50,55]","(2.92,3.65]",52.5,3.2823438879145,1,6,FALSE
MMRp,Myeloid-ISG,"(50,55]","(3.65,4.38]",52.5,4.01175364078438,1,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(50,55]","[0,0.729]",52.5,0.364704876434944,3,6,TRUE
MMRp,Tcd8-CXCL13-LAG3,"(50,55]","[0,0.729]",52.5,0.364704876434944,3,6,TRUE
MMRp,Tcd8-GZMK,"(50,55]","[0,0.729]",52.5,0.364704876434944,1,6,FALSE
MMRp,Myeloid-ISG,"(55,60]","(0.729,1.46]",57.5,1.09411462930483,2,6,FALSE
MMRp,Myeloid-noDC-noGran,"(55,60]","(0.729,1.46]",57.5,1.09411462930483,2,6,FALSE
MMRp,Tcd4-Treg-comb,"(55,60]","(0.729,1.46]",57.5,1.09411462930483,1,6,FALSE
MMRp,Tcd8-CXCL13-LAG3,"(55,60]","(0.729,1.46]",57.5,1.09411462930483,2,6,FALSE
MMRp,CD8-all,"(55,60]","(0.729,1.46]",57.5,1.09411462930483,2,6,FALSE
MMRp,Tcd8-HOBIT,"(55,60]","(0.729,1.46]",57.5,1.09411462930483,1,6,FALSE
MMRp,Myeloid-ISG,"(55,60]","(1.46,2.19]",57.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(55,60]","(1.46,2.19]",57.5,1.82352438217472,1,6,FALSE
MMRp,CD8-all,"(55,60]","(1.46,2.19]",57.5,1.82352438217472,2,6,FALSE
MMRp,Tcd8-HOBIT,"(55,60]","(1.46,2.19]",57.5,1.82352438217472,1,6,FALSE
MMRp,Tcd8-CXCL13-comb,"(55,60]","(2.19,2.92]",57.5,2.55293413504461,1,6,FALSE
MMRp,CD8-all,"(55,60]","(2.19,2.92]",57.5,2.55293413504461,1,6,FALSE
